# 0.40 0.47 
# 0.47 0.57
# 0.57 0.63
# 0.80 0.87
     4063.4975     0.9833     0.0009     1.0000     369.1401     
     4064.4333     0.9835     0.0010     1.0000     369.0551     
     4065.3693     0.9849     0.0012     1.0000     368.9702     
     4066.3055     0.9878     0.0011     1.0000     368.8852     
     4067.2419     0.9902     0.0009     1.0000     368.8003     
     4068.1785     0.9932     0.0009     1.0000     368.7154     
     4069.1153     0.9966     0.0011     1.0000     368.6305     
     4070.0524     0.9998     0.0011     1.0000     368.5456     
     4070.9897     1.0032     0.0011     1.0000     368.4608     
     4071.9272     1.0068     0.0008     1.0000     368.3759     
     4072.8649     1.0106     0.0009     1.0000     368.2911     
     4073.8028     1.0146     0.0009     1.0000     368.2063     
     4074.7409     1.0197     0.0011     1.0000     368.1216     
     4075.6793     1.0246     0.0011     1.0000     368.0368     
     4076.6178     1.0303     0.0012     1.0000     367.9521     
     4077.5566     1.0368     0.0012     1.0000     367.8674     
     4078.4956     1.0442     0.0013     1.0000     367.7827     
     4079.4348     1.0522     0.0014     1.0000     367.6980     
     4080.3743     1.0615     0.0014     1.0000     367.6133     
     4081.3139     1.0715     0.0018     1.0000     367.5287     
     4082.2538     1.0817     0.0019     1.0000     367.4441     
     4083.1939     1.0935     0.0016     1.0000     367.3595     
     4084.1342     1.1043     0.0016     1.0000     367.2749     
     4085.0747     1.1143     0.0015     1.0000     367.1903     
     4086.0154     1.1235     0.0013     1.0000     367.1058     
     4086.9564     1.1313     0.0015     1.0000     367.0213     
     4087.8975     1.1372     0.0016     1.0000     366.9368     
     4088.8389     1.1407     0.0017     1.0000     366.8523     
     4089.7805     1.1412     0.0020     1.0000     366.7678     
     4090.7223     1.1383     0.0020     1.0000     366.6834     
     4091.6643     1.1328     0.0020     1.0000     366.5990     
     4092.6066     1.1266     0.0020     1.0000     366.5146     
     4093.5491     1.1174     0.0016     1.0000     366.4302     
     4094.4917     1.1065     0.0015     1.0000     366.3458     
     4095.4346     1.0946     0.0015     1.0000     366.2615     
     4096.3778     1.0818     0.0020     1.0000     366.1772     
     4097.3211     1.0692     0.0020     1.0000     366.0929     
     4098.2646     1.0565     0.0017     1.0000     366.0086     
     4099.2084     1.0450     0.0015     1.0000     365.9243     
     4100.1524     1.0361     0.0014     1.0000     365.8401     
     4101.0966     1.0294     0.0013     1.0000     365.7558     
     4102.0410     1.0252     0.0017     1.0000     365.6716     
     4102.9857     1.0238     0.0018     1.0000     365.5874     
     4103.9305     1.0257     0.0019     1.0000     365.5033     
     4104.8756     1.0292     0.0019     1.0000     365.4191     
     4105.8209     1.0348     0.0020     1.0000     365.3350     
     4106.7664     1.0411     0.0019     1.0000     365.2509     
     4107.7121     1.0491     0.0017     1.0000     365.1668     
     4108.6581     1.0575     0.0018     1.0000     365.0827     
     4109.6042     1.0662     0.0019     1.0000     364.9987     
     4110.5506     1.0752     0.0017     1.0000     364.9146     
     4111.4972     1.0830     0.0015     1.0000     364.8306     
     4112.4440     1.0897     0.0015     1.0000     364.7466     
     4113.3911     1.0964     0.0012     1.0000     364.6626     
     4114.3383     1.1012     0.0013     1.0000     364.5787     
     4115.2858     1.1054     0.0013     1.0000     364.4947     
     4116.2335     1.1086     0.0013     1.0000     364.4108     
     4117.1814     1.1115     0.0013     1.0000     364.3269     
     4118.1295     1.1133     0.0014     1.0000     364.2430     
     4119.0778     1.1136     0.0012     1.0000     364.1592     
     4120.0264     1.1138     0.0011     1.0000     364.0753     
     4120.9752     1.1127     0.0013     1.0000     363.9915     
     4121.9242     1.1118     0.0013     1.0000     363.9077     
     4122.8734     1.1097     0.0012     1.0000     363.8239     
     4123.8228     1.1072     0.0011     1.0000     363.7402     
     4124.7725     1.1039     0.0010     1.0000     363.6564     
     4125.7224     1.1004     0.0010     1.0000     363.5727     
     4126.6725     1.0969     0.0014     1.0000     363.4890     
     4127.6228     1.0929     0.0013     1.0000     363.4053     
     4128.5733     1.0890     0.0011     1.0000     363.3216     
     4129.5241     1.0857     0.0009     1.0000     363.2380     
     4130.4750     1.0821     0.0010     1.0000     363.1544     
     4131.4262     1.0787     0.0011     1.0000     363.0707     
     4132.3776     1.0758     0.0010     1.0000     362.9872     
     4133.3292     1.0738     0.0009     1.0000     362.9036     
     4134.2811     1.0725     0.0011     1.0000     362.8200     
     4135.2331     1.0719     0.0010     1.0000     362.7365     
     4136.1854     1.0711     0.0009     1.0000     362.6530     
     4137.1379     1.0703     0.0010     1.0000     362.5695     
     4138.0906     1.0700     0.0010     1.0000     362.4860     
     4139.0436     1.0685     0.0009     1.0000     362.4026     
     4139.9967     1.0670     0.0012     1.0000     362.3191     
     4140.9501     1.0652     0.0014     1.0000     362.2357     
     4141.9037     1.0622     0.0013     1.0000     362.1523     
     4142.8575     1.0594     0.0015     1.0000     362.0689     
     4143.8116     1.0558     0.0016     1.0000     361.9856     
     4144.7658     1.0517     0.0017     1.0000     361.9022     
     4145.7203     1.0474     0.0017     1.0000     361.8189     
     4146.6750     1.0443     0.0015     1.0000     361.7356     
     4147.6299     1.0419     0.0014     1.0000     361.6523     
     4148.5851     1.0399     0.0015     1.0000     361.5691     
     4149.5404     1.0388     0.0016     1.0000     361.4858     
     4150.4960     1.0380     0.0015     1.0000     361.4026     
     4151.4518     1.0379     0.0014     1.0000     361.3194     
     4152.4078     1.0382     0.0015     1.0000     361.2362     
     4153.3641     1.0402     0.0014     1.0000     361.1530     
     4154.3205     1.0421     0.0013     1.0000     361.0699     
     4155.2772     1.0448     0.0015     1.0000     360.9867     
     4156.2341     1.0493     0.0015     1.0000     360.9036     
     4157.1912     1.0534     0.0014     1.0000     360.8205     
     4158.1485     1.0580     0.0011     1.0000     360.7375     
     4159.1061     1.0625     0.0014     1.0000     360.6544     
     4160.0639     1.0666     0.0015     1.0000     360.5714     
     4161.0219     1.0700     0.0015     1.0000     360.4884     
     4161.9801     1.0715     0.0015     1.0000     360.4054     
     4162.9385     1.0727     0.0015     1.0000     360.3224     
     4163.8972     1.0728     0.0011     1.0000     360.2394     
     4164.8561     1.0710     0.0011     1.0000     360.1565     
     4165.8152     1.0681     0.0013     1.0000     360.0736     
     4166.7745     1.0635     0.0012     1.0000     359.9907     
     4167.7341     1.0586     0.0010     1.0000     359.9078     
     4168.6938     1.0527     0.0009     1.0000     359.8249     
     4169.6538     1.0459     0.0011     1.0000     359.7421     
     4170.6140     1.0398     0.0012     1.0000     359.6593     
     4171.5745     1.0336     0.0013     1.0000     359.5765     
     4172.5351     1.0276     0.0012     1.0000     359.4937     
     4173.4960     1.0227     0.0012     1.0000     359.4109     
     4174.4571     1.0188     0.0013     1.0000     359.3282     
     4175.4184     1.0159     0.0010     1.0000     359.2454     
     4176.3799     1.0141     0.0008     1.0000     359.1627     
     4177.3417     1.0133     0.0011     1.0000     359.0800     
     4178.3037     1.0135     0.0010     1.0000     358.9974     
     4179.2659     1.0143     0.0008     1.0000     358.9147     
     4180.2283     1.0157     0.0010     1.0000     358.8321     
     4181.1909     1.0177     0.0009     1.0000     358.7495     
     4182.1538     1.0208     0.0009     1.0000     358.6669     
     4183.1169     1.0236     0.0007     1.0000     358.5843     
     4184.0802     1.0267     0.0009     1.0000     358.5017     
     4185.0437     1.0299     0.0009     1.0000     358.4192     
     4186.0075     1.0326     0.0011     1.0000     358.3367     
     4186.9715     1.0348     0.0013     1.0000     358.2542     
     4187.9357     1.0357     0.0013     1.0000     358.1717     
     4188.9001     1.0361     0.0010     1.0000     358.0892     
     4189.8647     1.0357     0.0010     1.0000     358.0068     
     4190.8296     1.0350     0.0011     1.0000     357.9244     
     4191.7947     1.0333     0.0012     1.0000     357.8420     
     4192.7600     1.0311     0.0012     1.0000     357.7596     
     4193.7255     1.0276     0.0010     1.0000     357.6772     
     4194.6912     1.0241     0.0014     1.0000     357.5949     
     4195.6572     1.0201     0.0012     1.0000     357.5125     
     4196.6234     1.0162     0.0010     1.0000     357.4302     
     4197.5898     1.0134     0.0011     1.0000     357.3479     
     4198.5565     1.0112     0.0011     1.0000     357.2656     
     4199.5233     1.0102     0.0012     1.0000     357.1834     
     4200.4904     1.0107     0.0013     1.0000     357.1012     
     4201.4577     1.0120     0.0009     1.0000     357.0189     
     4202.4253     1.0149     0.0008     1.0000     356.9367     
     4203.3930     1.0191     0.0007     1.0000     356.8546     
     4204.3610     1.0242     0.0008     1.0000     356.7724     
     4205.3292     1.0299     0.0006     1.0000     356.6903     
     4206.2976     1.0357     0.0007     1.0000     356.6081     
     4207.2663     1.0416     0.0007     1.0000     356.5260     
     4208.2352     1.0472     0.0006     1.0000     356.4440     
     4209.2042     1.0518     0.0009     1.0000     356.3619     
     4210.1736     1.0560     0.0010     1.0000     356.2798     
     4211.1431     1.0593     0.0011     1.0000     356.1978     
     4212.1129     1.0616     0.0013     1.0000     356.1158     
     4213.0829     1.0621     0.0012     1.0000     356.0338     
     4214.0531     1.0616     0.0013     1.0000     355.9519     
     4215.0235     1.0597     0.0013     1.0000     355.8699     
     4215.9942     1.0570     0.0009     1.0000     355.7880     
     4216.9650     1.0534     0.0007     1.0000     355.7061     
     4217.9361     1.0490     0.0008     1.0000     355.6242     
     4218.9075     1.0431     0.0008     1.0000     355.5423     
     4219.8790     1.0351     0.0008     1.0000     355.4604     
     4220.8508     1.0262     0.0011     1.0000     355.3786     
     4221.8228     1.0164     0.0009     1.0000     355.2968     
     4222.7950     1.0059     0.0008     1.0000     355.2150     
     4223.7675     0.9949     0.0008     1.0000     355.1332     
     4224.7401     0.9854     0.0010     1.0000     355.0514     
     4225.7130     0.9770     0.0008     1.0000     354.9697     
     4226.6861     0.9708     0.0008     1.0000     354.8880     
     4227.6595     0.9662     0.0009     1.0000     354.8062     
     4228.6331     0.9646     0.0009     1.0000     354.7246     
     4229.6068     0.9656     0.0008     1.0000     354.6429     
     4230.5809     0.9686     0.0007     1.0000     354.5612     
     4231.5551     0.9735     0.0005     1.0000     354.4796     
     4232.5296     0.9800     0.0005     1.0000     354.3980     
     4233.5042     0.9874     0.0007     1.0000     354.3164     
     4234.4792     0.9958     0.0008     1.0000     354.2348     
     4235.4543     1.0042     0.0006     1.0000     354.1533     
     4236.4297     1.0123     0.0006     1.0000     354.0717     
     4237.4052     1.0201     0.0006     1.0000     353.9902     
     4238.3811     1.0272     0.0007     1.0000     353.9087     
     4239.3571     1.0340     0.0008     1.0000     353.8272     
     4240.3334     1.0402     0.0008     1.0000     353.7458     
     4241.3098     1.0444     0.0007     1.0000     353.6643     
     4242.2865     1.0479     0.0007     1.0000     353.5829     
     4243.2635     1.0500     0.0008     1.0000     353.5015     
     4244.2406     1.0507     0.0010     1.0000     353.4201     
     4245.2180     1.0499     0.0008     1.0000     353.3387     
     4246.1956     1.0477     0.0008     1.0000     353.2574     
     4247.1735     1.0441     0.0009     1.0000     353.1761     
     4248.1515     1.0395     0.0008     1.0000     353.0947     
     4249.1298     1.0337     0.0007     1.0000     353.0135     
     4250.1083     1.0282     0.0007     1.0000     352.9322     
     4251.0871     1.0220     0.0010     1.0000     352.8509     
     4252.0660     1.0158     0.0009     1.0000     352.7697     
     4253.0452     1.0098     0.0007     1.0000     352.6885     
     4254.0246     1.0056     0.0007     1.0000     352.6073     
     4255.0043     1.0023     0.0008     1.0000     352.5261     
     4255.9841     1.0004     0.0007     1.0000     352.4449     
     4256.9642     0.9992     0.0008     1.0000     352.3638     
     4257.9445     0.9996     0.0008     1.0000     352.2827     
     4258.9251     1.0012     0.0009     1.0000     352.2015     
     4259.9058     1.0023     0.0009     1.0000     352.1205     
     4260.8868     1.0037     0.0009     1.0000     352.0394     
     4261.8681     1.0042     0.0008     1.0000     351.9583     
     4262.8495     1.0043     0.0007     1.0000     351.8773     
     4263.8312     1.0036     0.0006     1.0000     351.7963     
     4264.8131     1.0014     0.0007     1.0000     351.7153     
     4265.7952     0.9973     0.0007     1.0000     351.6343     
     4266.7775     0.9920     0.0009     1.0000     351.5534     
     4267.7601     0.9856     0.0008     1.0000     351.4724     
     4268.7429     0.9779     0.0008     1.0000     351.3915     
     4269.7259     0.9693     0.0006     1.0000     351.3106     
     4270.7092     0.9612     0.0005     1.0000     351.2297     
     4271.6927     0.9536     0.0007     1.0000     351.1489     
     4272.6764     0.9470     0.0007     1.0000     351.0680     
     4273.6603     0.9416     0.0008     1.0000     350.9872     
     4274.6445     0.9382     0.0008     1.0000     350.9064     
     4275.6289     0.9364     0.0008     1.0000     350.8256     
     4276.6135     0.9363     0.0008     1.0000     350.7448     
     4277.5983     0.9372     0.0008     1.0000     350.6641     
     4278.5834     0.9386     0.0008     1.0000     350.5833     
     4279.5687     0.9398     0.0008     1.0000     350.5026     
     4280.5542     0.9399     0.0009     1.0000     350.4219     
     4281.5399     0.9400     0.0011     1.0000     350.3412     
     4282.5259     0.9386     0.0010     1.0000     350.2606     
     4283.5121     0.9361     0.0007     1.0000     350.1799     
     4284.4985     0.9319     0.0006     1.0000     350.0993     
     4285.4852     0.9264     0.0006     1.0000     350.0187     
     4286.4721     0.9201     0.0007     1.0000     349.9381     
     4287.4592     0.9130     0.0007     1.0000     349.8576     
     4288.4465     0.9050     0.0008     1.0000     349.7770     
     4289.4341     0.8954     0.0007     1.0000     349.6965     
     4290.4219     0.8859     0.0006     1.0000     349.6160     
     4291.4099     0.8762     0.0007     1.0000     349.5355     
     4292.3982     0.8653     0.0007     1.0000     349.4550     
     4293.3866     0.8542     0.0007     1.0000     349.3745     
     4294.3753     0.8424     0.0009     1.0000     349.2941     
     4295.3643     0.8292     0.0008     1.0000     349.2137     
     4296.3534     0.8153     0.0007     1.0000     349.1333     
     4297.3428     0.8014     0.0007     1.0000     349.0529     
     4298.3324     0.7875     0.0007     1.0000     348.9725     
     4299.3223     0.7734     0.0006     1.0000     348.8922     
     4300.3123     0.7594     0.0006     1.0000     348.8119     
     4301.3026     0.7466     0.0007     1.0000     348.7316     
     4302.2932     0.7354     0.0007     1.0000     348.6513     
     4303.2839     0.7260     0.0008     1.0000     348.5710     
     4304.2749     0.7193     0.0008     1.0000     348.4908     
     4305.2661     0.7166     0.0007     1.0000     348.4105     
     4306.2575     0.7173     0.0008     1.0000     348.3303     
     4307.2492     0.7218     0.0009     1.0000     348.2501     
     4308.2411     0.7303     0.0010     1.0000     348.1699     
     4309.2332     0.7433     0.0010     1.0000     348.0898     
     4310.2256     0.7604     0.0009     1.0000     348.0096     
     4311.2182     0.7813     0.0007     1.0000     347.9295     
     4312.2110     0.8045     0.0007     1.0000     347.8494     
     4313.2040     0.8296     0.0007     1.0000     347.7693     
     4314.1973     0.8547     0.0008     1.0000     347.6892     
     4315.1908     0.8804     0.0007     1.0000     347.6092     
     4316.1845     0.9032     0.0006     1.0000     347.5292     
     4317.1784     0.9239     0.0006     1.0000     347.4492     
     4318.1726     0.9422     0.0008     1.0000     347.3692     
     4319.1670     0.9564     0.0007     1.0000     347.2892     
     4320.1617     0.9663     0.0006     1.0000     347.2092     
     4321.1565     0.9732     0.0007     1.0000     347.1293     
     4322.1516     0.9767     0.0007     1.0000     347.0494     
     4323.1470     0.9785     0.0006     1.0000     346.9695     
     4324.1425     0.9791     0.0005     1.0000     346.8896     
     4325.1383     0.9794     0.0005     1.0000     346.8097     
     4326.1343     0.9801     0.0006     1.0000     346.7299     
     4327.1306     0.9813     0.0007     1.0000     346.6500     
     4328.1270     0.9833     0.0008     1.0000     346.5702     
     4329.1237     0.9860     0.0008     1.0000     346.4904     
     4330.1207     0.9889     0.0008     1.0000     346.4107     
     4331.1178     0.9922     0.0007     1.0000     346.3309     
     4332.1152     0.9941     0.0006     1.0000     346.2512     
     4333.1129     0.9948     0.0006     1.0000     346.1715     
     4334.1107     0.9942     0.0008     1.0000     346.0918     
     4335.1088     0.9915     0.0009     1.0000     346.0121     
     4336.1071     0.9874     0.0012     1.0000     345.9324     
     4337.1056     0.9821     0.0012     1.0000     345.8528     
     4338.1044     0.9770     0.0010     1.0000     345.7731     
     4339.1034     0.9721     0.0012     1.0000     345.6935     
     4340.1026     0.9674     0.0014     1.0000     345.6139     
     4341.1021     0.9646     0.0016     1.0000     345.5344     
     4342.1018     0.9630     0.0017     1.0000     345.4548     
     4343.1017     0.9629     0.0015     1.0000     345.3753     
     4344.1019     0.9636     0.0010     1.0000     345.2958     
     4345.1022     0.9665     0.0009     1.0000     345.2163     
     4346.1029     0.9700     0.0008     1.0000     345.1368     
     4347.1037     0.9738     0.0007     1.0000     345.0573     
     4348.1048     0.9781     0.0008     1.0000     344.9779     
     4349.1061     0.9815     0.0007     1.0000     344.8985     
     4350.1076     0.9846     0.0007     1.0000     344.8191     
     4351.1094     0.9880     0.0007     1.0000     344.7397     
     4352.1114     0.9906     0.0007     1.0000     344.6603     
     4353.1136     0.9934     0.0006     1.0000     344.5809     
     4354.1160     0.9961     0.0006     1.0000     344.5016     
     4355.1187     0.9986     0.0006     1.0000     344.4223     
     4356.1217     1.0022     0.0006     1.0000     344.3430     
     4357.1248     1.0061     0.0007     1.0000     344.2637     
     4358.1282     1.0107     0.0007     1.0000     344.1845     
     4359.1318     1.0157     0.0007     1.0000     344.1052     
     4360.1356     1.0205     0.0006     1.0000     344.0260     
     4361.1397     1.0254     0.0006     1.0000     343.9468     
     4362.1440     1.0293     0.0006     1.0000     343.8676     
     4363.1486     1.0319     0.0007     1.0000     343.7884     
     4364.1533     1.0333     0.0008     1.0000     343.7093     
     4365.1583     1.0331     0.0010     1.0000     343.6301     
     4366.1636     1.0308     0.0009     1.0000     343.5510     
     4367.1690     1.0272     0.0008     1.0000     343.4719     
     4368.1747     1.0228     0.0008     1.0000     343.3929     
     4369.1806     1.0164     0.0007     1.0000     343.3138     
     4370.1868     1.0089     0.0006     1.0000     343.2348     
     4371.1932     1.0005     0.0006     1.0000     343.1557     
     4372.1998     0.9912     0.0006     1.0000     343.0767     
     4373.2067     0.9814     0.0006     1.0000     342.9977     
     4374.2137     0.9715     0.0006     1.0000     342.9188     
     4375.2211     0.9613     0.0005     1.0000     342.8398     
     4376.2286     0.9507     0.0006     1.0000     342.7609     
     4377.2364     0.9401     0.0007     1.0000     342.6820     
     4378.2444     0.9297     0.0008     1.0000     342.6031     
     4379.2526     0.9191     0.0007     1.0000     342.5242     
     4380.2611     0.9091     0.0007     1.0000     342.4453     
     4381.2698     0.9006     0.0005     1.0000     342.3665     
     4382.2788     0.8929     0.0007     1.0000     342.2877     
     4383.2879     0.8859     0.0007     1.0000     342.2089     
     4384.2973     0.8813     0.0010     1.0000     342.1301     
     4385.3070     0.8786     0.0010     1.0000     342.0513     
     4386.3168     0.8772     0.0008     1.0000     341.9726     
     4387.3270     0.8780     0.0008     1.0000     341.8938     
     4388.3373     0.8816     0.0007     1.0000     341.8151     
     4389.3479     0.8865     0.0007     1.0000     341.7364     
     4390.3587     0.8929     0.0006     1.0000     341.6577     
     4391.3697     0.9002     0.0005     1.0000     341.5791     
     4392.3810     0.9078     0.0005     1.0000     341.5004     
     4393.3925     0.9153     0.0005     1.0000     341.4218     
     4394.4042     0.9220     0.0005     1.0000     341.3432     
     4395.4162     0.9278     0.0005     1.0000     341.2646     
     4396.4284     0.9327     0.0006     1.0000     341.1860     
     4397.4408     0.9357     0.0007     1.0000     341.1075     
     4398.4534     0.9370     0.0008     1.0000     341.0290     
     4399.4663     0.9372     0.0008     1.0000     340.9504     
     4400.4795     0.9369     0.0006     1.0000     340.8719     
     4401.4928     0.9357     0.0006     1.0000     340.7935     
     4402.5064     0.9339     0.0004     1.0000     340.7150     
     4403.5203     0.9321     0.0006     1.0000     340.6366     
     4404.5343     0.9313     0.0006     1.0000     340.5581     
     4405.5486     0.9315     0.0006     1.0000     340.4797     
     4406.5632     0.9329     0.0006     1.0000     340.4013     
     4407.5779     0.9355     0.0005     1.0000     340.3230     
     4408.5929     0.9395     0.0006     1.0000     340.2446     
     4409.6082     0.9446     0.0006     1.0000     340.1663     
     4410.6236     0.9500     0.0005     1.0000     340.0880     
     4411.6393     0.9566     0.0006     1.0000     340.0097     
     4412.6553     0.9623     0.0007     1.0000     339.9314     
     4413.6714     0.9688     0.0006     1.0000     339.8531     
     4414.6878     0.9750     0.0005     1.0000     339.7749     
     4415.7045     0.9805     0.0005     1.0000     339.6966     
     4416.7213     0.9850     0.0004     1.0000     339.6184     
     4417.7384     0.9886     0.0005     1.0000     339.5402     
     4418.7558     0.9918     0.0005     1.0000     339.4621     
     4419.7734     0.9944     0.0005     1.0000     339.3839     
     4420.7912     0.9964     0.0006     1.0000     339.3058     
     4421.8092     0.9977     0.0005     1.0000     339.2277     
     4422.8275     0.9988     0.0004     1.0000     339.1496     
     4423.8460     0.9991     0.0004     1.0000     339.0715     
     4424.8647     0.9987     0.0005     1.0000     338.9934     
     4425.8837     0.9980     0.0004     1.0000     338.9154     
     4426.9029     0.9968     0.0005     1.0000     338.8373     
     4427.9224     0.9951     0.0004     1.0000     338.7593     
     4428.9421     0.9931     0.0005     1.0000     338.6813     
     4429.9620     0.9912     0.0006     1.0000     338.6034     
     4430.9821     0.9898     0.0005     1.0000     338.5254     
     4432.0025     0.9885     0.0006     1.0000     338.4475     
     4433.0232     0.9875     0.0005     1.0000     338.3695     
     4434.0440     0.9874     0.0006     1.0000     338.2916     
     4435.0651     0.9879     0.0007     1.0000     338.2137     
     4436.0864     0.9887     0.0007     1.0000     338.1359     
     4437.1080     0.9910     0.0005     1.0000     338.0580     
     4438.1298     0.9930     0.0005     1.0000     337.9802     
     4439.1518     0.9962     0.0005     1.0000     337.9024     
     4440.1741     0.9997     0.0005     1.0000     337.8246     
     4441.1966     1.0033     0.0004     1.0000     337.7468     
     4442.2194     1.0069     0.0006     1.0000     337.6691     
     4443.2423     1.0103     0.0007     1.0000     337.5913     
     4444.2655     1.0134     0.0005     1.0000     337.5136     
     4445.2890     1.0155     0.0005     1.0000     337.4359     
     4446.3127     1.0166     0.0006     1.0000     337.3582     
     4447.3366     1.0163     0.0005     1.0000     337.2805     
     4448.3607     1.0145     0.0005     1.0000     337.2029     
     4449.3851     1.0112     0.0005     1.0000     337.1252     
     4450.4098     1.0063     0.0006     1.0000     337.0476     
     4451.4346     0.9999     0.0005     1.0000     336.9700     
     4452.4597     0.9923     0.0004     1.0000     336.8924     
     4453.4851     0.9840     0.0004     1.0000     336.8149     
     4454.5106     0.9754     0.0005     1.0000     336.7373     
     4455.5364     0.9669     0.0005     1.0000     336.6598     
     4456.5625     0.9595     0.0006     1.0000     336.5823     
     4457.5888     0.9531     0.0006     1.0000     336.5048     
     4458.6153     0.9480     0.0007     1.0000     336.4273     
     4459.6420     0.9449     0.0007     1.0000     336.3499     
     4460.6690     0.9433     0.0007     1.0000     336.2724     
     4461.6962     0.9442     0.0008     1.0000     336.1950     
     4462.7237     0.9470     0.0007     1.0000     336.1176     
     4463.7514     0.9516     0.0007     1.0000     336.0402     
     4464.7793     0.9574     0.0006     1.0000     335.9629     
     4465.8075     0.9643     0.0006     1.0000     335.8855     
     4466.8359     0.9716     0.0006     1.0000     335.8082     
     4467.8646     0.9795     0.0007     1.0000     335.7309     
     4468.8934     0.9879     0.0006     1.0000     335.6536     
     4469.9226     0.9963     0.0006     1.0000     335.5763     
     4470.9519     1.0050     0.0007     1.0000     335.4990     
     4471.9815     1.0133     0.0008     1.0000     335.4218     
     4473.0113     1.0207     0.0007     1.0000     335.3446     
     4474.0414     1.0277     0.0007     1.0000     335.2673     
     4475.0717     1.0333     0.0005     1.0000     335.1902     
     4476.1023     1.0380     0.0005     1.0000     335.1130     
     4477.1330     1.0417     0.0006     1.0000     335.0358     
     4478.1641     1.0441     0.0005     1.0000     334.9587     
     4479.1953     1.0459     0.0004     1.0000     334.8816     
     4480.2268     1.0463     0.0006     1.0000     334.8045     
     4481.2585     1.0467     0.0008     1.0000     334.7274     
     4482.2905     1.0462     0.0007     1.0000     334.6503     
     4483.3227     1.0456     0.0008     1.0000     334.5733     
     4484.3551     1.0445     0.0006     1.0000     334.4963     
