,CN_1,CN_2,Ca4227,Fe4383,Ca4455,Fe4531,Fe5015,Mg_b,Fe5270,Fe5335,Fe5406,Fe5709,Fe5782,MgFe,Mgb/Fe
Mbi3.30Zm1.26T12.5000_iTp0.00_ACFep00_aFep00,-0.09101823803309492,-0.06184427588849778,0.2276165864288883,1.1458622141335892,0.2512098785598267,1.2962085139638253,1.5854550025593468,0.9545813335263102,1.0956306656574455,1.0102659445851134,0.6030193500461037,0.2782686990587732,0.19709621863502177,1.0114603612984303,0.9065794862705636
Mbi3.30Zm1.26T13.0000_iTp0.00_ACFep00_aFep00,-0.08991622821052396,-0.06100819968306899,0.23184743295989266,1.1841628321414097,0.2549443061591588,1.3384880755206952,1.6224770646332671,0.9709157010330626,1.1172553706849662,1.0272561835044203,0.6138308588372133,0.27951381899781924,0.20155305797221318,1.0297057476607978,0.9054888971209701
Mbi3.30Zm1.26T13.5000_iTp0.00_ACFep00_aFep00,-0.08555193496337861,-0.057048746365396724,0.23518689420366984,1.2454916445571247,0.2629802854319373,1.3523718667818412,1.6471711949367656,0.9790813051087258,1.1291298408393564,1.0400174410117795,0.6260852887495679,0.2860048066977017,0.20477345399075952,1.039750161569273,0.9027338192298168
Mbi3.30Zm1.26T14.0000_iTp0.00_ACFep00_aFep00,-0.08274924319744628,-0.0546878375062161,0.23775800970808555,1.2897204239791316,0.26778981136961744,1.3624911502513046,1.6584323733886295,0.9900972689678188,1.1374739046752156,1.0506024359549617,0.6338829086147831,0.29003117347351093,0.20784873852713176,1.049822208490738,0.904993350170466
Mbi3.30Zm0.96T00.0300_iTp0.00_ACFep00_aFep00,-0.13128003508181932,-0.08736975455965776,0.14964895955319574,-0.2497740015948422,0.26849700352855294,0.5694463054933366,1.1111089264673581,0.47345066717286827,0.5817812637333885,0.5859979211135122,0.3340653452910971,0.1434475684526611,0.15655434326327267,0.525360555859695,0.8108564929335318
Mbi3.30Zm0.96T00.0400_iTp0.00_ACFep00_aFep00,-0.13533554599812955,-0.09065687151396254,0.12871256939307674,-0.2607939398350203,0.26103762749411646,0.5451525638884118,1.0500581232356798,0.4825437751405119,0.5635683354764296,0.5807884697826008,0.3287110427254725,0.13930518577821477,0.16277778724718608,0.5237108394553985,0.8433449653515819
Mbi3.30Zm0.96T00.0500_iTp0.00_ACFep00_aFep00,-0.1374799314895097,-0.09240923547568801,0.11549949164576624,-0.2748951407446111,0.25579998808199056,0.5453028324074816,1.0205174027389792,0.47262632821614,0.5584348836804355,0.5843194534073373,0.3302079519651431,0.13754235680873125,0.1704706372746363,0.5170652500245844,0.8271704825388704
Mbi3.30Zm0.96T00.0600_iTp0.00_ACFep00_aFep00,-0.13963926972667778,-0.09427840677389296,0.11144346822202877,-0.31675226578034743,0.23644591460000186,0.5555138838752808,1.0148771829168943,0.4604735057679351,0.5515708313746386,0.571308516956259,0.32850843533835855,0.13711290622037725,0.16733068918771896,0.5064865103431268,0.820165597403506
Mbi3.30Zm0.96T00.0700_iTp0.00_ACFep00_aFep00,-0.14044454167944923,-0.09544157841895483,0.11086384803029227,-0.31305974741995835,0.2279229323641194,0.5804103995469367,1.0376075234830981,0.4854282536608151,0.5685298581189793,0.5858060889032828,0.334213841543494,0.1480580220218912,0.16948772351775565,0.5275686115869456,0.8410519570373447
Mbi3.30Zm0.96T00.0800_iTp0.00_ACFep00_aFep00,-0.14060932362293357,-0.09557692204672658,0.10998356643980912,-0.30766264782499825,0.22323301566424467,0.5961285444377218,1.0674038964509345,0.4898473430401672,0.5879295109653698,0.6006802428554134,0.3432172059777081,0.15479145584926704,0.17305385545858898,0.5382792623164808,0.8242357787584261
Mbi3.30Zm0.96T00.0900_iTp0.00_ACFep00_aFep00,-0.1393703309611172,-0.09475245806488418,0.11065290519697293,-0.295899169693958,0.22397498082873324,0.6127354677617916,1.0977448428853942,0.5031616300691558,0.6000779131914871,0.610879343086002,0.3515409198319048,0.1565274740420941,0.17720804174522903,0.5508701690873363,0.8310146827409688
Mbi3.30Zm0.96T00.1000_iTp0.00_ACFep00_aFep00,-0.14053058278313696,-0.09590526923321344,0.11433179281529603,-0.30452600985626915,0.21989664704897327,0.6259844159589262,1.1087934781199393,0.5227717402793903,0.6048655550697063,0.611733402243342,0.35262406864833185,0.15725521304274917,0.17415702303658065,0.5632156846680954,0.8593986327819508
Mbi3.30Zm0.96T00.1500_iTp0.00_ACFep00_aFep00,-0.1434199903406987,-0.09918626224545556,0.12208093145895353,-0.3072340348188999,0.20448269877386493,0.6701894703086462,1.1483998993043196,0.576198515499205,0.6353469029975469,0.6371344511389949,0.3704392067227215,0.16959220695838956,0.1780610586863807,0.6052886397894313,0.9056297974443668
Mbi3.30Zm0.96T00.2000_iTp0.00_ACFep00_aFep00,-0.14791180596269649,-0.1034011210552096,0.12407274015899725,-0.32563632679245114,0.19424527006226588,0.6982870066862267,1.160292275293153,0.5818885754096044,0.6415532141473723,0.6405753413783075,0.3708412115706215,0.16229623423763118,0.17535075121290575,0.6108626377441666,0.907691468069716
Mbi3.30Zm0.96T00.2500_iTp0.00_ACFep00_aFep00,-0.15266685645223618,-0.10757046089373169,0.12891199521142374,-0.34778277268543845,0.17590364909153627,0.7121722099205856,1.1617806428714372,0.5918835748300334,0.6375288778515658,0.6357608298561794,0.3699116855917417,0.1539751717530438,0.16990783677315371,0.6140438561545339,0.9296919173179822
Mbi3.30Zm0.96T00.3000_iTp0.00_ACFep00_aFep00,-0.15956196038375517,-0.1137680210662124,0.13270222325202005,-0.44031152573128485,0.16083393195568865,0.7105405595952878,1.1359628692883195,0.6070164070495006,0.6368268279088951,0.6343104672845669,0.36665199787471264,0.14862236403117582,0.1657555088339211,0.6213989385074473,0.9550760713965443
Mbi3.30Zm0.96T00.3500_iTp0.00_ACFep00_aFep00,-0.16318407224257703,-0.11735742614940697,0.13423710542265274,-0.4897600096524142,0.1443975107288071,0.7146346111534161,1.1117147318069796,0.6135982338895127,0.6276566951819138,0.6288631350308419,0.3632130111805026,0.14544228168282441,0.1563260651552745,0.6207546335497767,0.9766630325056109
Mbi3.30Zm0.96T00.4000_iTp0.00_ACFep00_aFep00,-0.1654440717068263,-0.1196819832154971,0.13740010810229686,-0.5139472332479491,0.13631313172737725,0.731313357896098,1.1281580041080477,0.6368494458342147,0.6365380723950741,0.6361815271612408,0.3694794290889275,0.14830773541634598,0.15233988638119886,0.6366438095823278,1.0007694484413188
Mbi3.30Zm0.96T00.4500_iTp0.00_ACFep00_aFep00,-0.1665741599944985,-0.12104610224191459,0.14119447549391406,-0.5411802595083981,0.138294139216949,0.7449986216519713,1.1524352110339076,0.6526176732117865,0.6526546758413839,0.6471544295911047,0.3755415310599485,0.14827814312479062,0.15024418180741736,0.6518657068320215,1.0041746445446533
Mbi3.30Zm0.96T00.5000_iTp0.00_ACFep00_aFep00,-0.168078918019323,-0.12228408944871455,0.14482205782477053,-0.5420138805913456,0.14117671649635377,0.7672840038572114,1.1831229852821281,0.6712266006877192,0.6781280265719504,0.6614841904063604,0.3896098459992584,0.15517513196891122,0.16172210743546106,0.6723462427550618,1.002120751334693
Mbi3.30Zm0.96T00.6000_iTp0.00_ACFep00_aFep00,-0.1698335611416268,-0.12442670711912979,0.15205678055462346,-0.5493811110286468,0.1454508931431816,0.8053231696478949,1.218864621743259,0.7021995815184533,0.7062129484569818,0.6759463569404818,0.39893747716083033,0.1573603703079806,0.16172115507887463,0.699965387900202,1.0160906615848075
Mbi3.30Zm0.96T00.7000_iTp0.00_ACFep00_aFep00,-0.17134578983940263,-0.12618851759512212,0.15930762969745504,-0.5351038250546907,0.14349365450578228,0.8293289419985795,1.2352029211226272,0.7334494173660862,0.7237010106176556,0.6924205490693587,0.4029406282041605,0.15734317759808805,0.15938486269755048,0.724136828521693,1.0358565793295178
Mbi3.30Zm0.96T00.8000_iTp0.00_ACFep00_aFep00,-0.17033563148979391,-0.12528394786415364,0.16474295665299094,-0.4733905616927047,0.13768920400416826,0.8553505717129233,1.2464731968126175,0.7554224986640596,0.74543645409178,0.7078511455950387,0.409573464564272,0.1622836536450246,0.1581450067519742,0.7450969656367834,1.039604960266436
Mbi3.30Zm0.96T00.9000_iTp0.00_ACFep00_aFep00,-0.17020294602945274,-0.12656222550275534,0.1707628494191551,-0.4589647494264094,0.1602896393508656,0.8996733621187413,1.3037799890352817,0.7831404407597464,0.7744138760618237,0.7307567995116191,0.4203145794693243,0.1682748458393354,0.1653216991674435,0.7725941560880548,1.0406001837119025
Mbi3.30Zm0.96T01.0000_iTp0.00_ACFep00_aFep00,-0.16305555258159174,-0.12118122196012723,0.17112350512518956,-0.32095817925700815,0.18083345499442577,0.9604587388146887,1.3849991295881863,0.8093665563416053,0.8181969454878486,0.7647428259564254,0.4395412094101264,0.19081543155635952,0.17713879116255268,0.8062923357675195,1.0226119413288093
Mbi3.30Zm0.96T01.2500_iTp0.00_ACFep00_aFep00,-0.1415489993986187,-0.10326499324932036,0.18157162695618856,0.029800002527154684,0.2474369428158994,1.1105952410439501,1.653218822878487,0.8856060476050516,0.9471481375727878,0.882273573875998,0.5189513434611905,0.24946826564855262,0.21959515298911234,0.9070353868221183,0.9681814117136588
Mbi3.30Zm0.96T01.5000_iTp0.00_ACFep00_aFep00,-0.12132914102058662,-0.08635174447819248,0.18951017348113483,0.3764961807812479,0.2969922242614512,1.250688530654978,1.7967261901504419,0.9125312239321828,1.0414556515847013,0.961850640354626,0.5746852127195273,0.2918939185816764,0.24161639300381912,0.9643759765151659,0.9110251663501688
Mbi3.30Zm0.96T01.7500_iTp0.00_ACFep00_aFep00,-0.12470178314826377,-0.08878281019661768,0.19904728360163954,0.39294970599249407,0.2860805690005985,1.2827364924647542,1.8099903847325287,0.925610038926651,1.0707519333969189,0.993165903142439,0.5987406078391181,0.3035558696691118,0.251862915694527,0.9853886057676865,0.8969446579120157
Mbi3.30Zm0.96T02.0000_iTp0.00_ACFep00_aFep00,-0.11759485993185119,-0.08295288879244363,0.20521502994227725,0.5112006040378815,0.3039727612098698,1.337595336770538,1.8495396974957943,0.9398382928440568,1.098748910370232,1.0154626921952197,0.6118020445091715,0.3104192956359558,0.2572541937413396,1.0053502566750827,0.8890673872980615
Mbi3.30Zm0.96T02.2500_iTp0.00_ACFep00_aFep00,-0.10001386457179723,-0.06832422496579564,0.211673217610526,0.7932814594380531,0.3365131363459367,1.4104086471461283,1.9396934435197637,0.9659962844222653,1.1346500229454128,1.0457198325364438,0.6359195818874204,0.32032802420933526,0.26285590874121606,1.0353810703806878,0.8860847915261444
Mbi3.30Zm0.96T02.5000_iTp0.00_ACFep00_aFep00,-0.09488297809225986,-0.0639769876896017,0.21865092047856208,0.9033879490217345,0.34892599459556056,1.4525956633443722,1.988235101224367,0.9889134053028701,1.1617875657065533,1.0720827717861692,0.6529978130497358,0.32572419171308503,0.2679120191662913,1.0602209304374328,0.8853812047236532
Mbi3.30Zm0.96T02.7500_iTp0.00_ACFep00_aFep00,-0.09676533915846268,-0.06578731361716256,0.2268016954447917,0.8888859971840497,0.3443115573959925,1.4564884447602764,1.9710489549802885,1.0005015377170154,1.162935435269217,1.076833140733256,0.6546370413190828,0.3208542670134904,0.2666637901123552,1.0674258556868879,0.8933972450874413
Mbi3.30Zm0.96T03.0000_iTp0.00_ACFep00_aFep00,-0.09261329979462053,-0.062421571976713115,0.2322881381822396,0.981452073703315,0.3535501131185296,1.4849449144431643,2.0008790357293114,1.0200823857251884,1.1782109648561723,1.0918479885958443,0.6650980556121585,0.3228415793720001,0.2693243792402883,1.0849907804570096,0.8987276600671334
Mbi3.30Zm0.96T03.2500_iTp0.00_ACFep00_aFep00,-0.09106238804500323,-0.061019748959104496,0.23908889923061288,1.0228929538586153,0.35670765980581937,1.5130651184579142,2.030998684973035,1.0336009085356563,1.1932520100955568,1.1046528916200133,0.6722678094997774,0.32402504194383364,0.2717238326825009,1.0989563437772527,0.8996028580329765
Mbi3.30Zm0.96T03.5000_iTp0.00_ACFep00_aFep00,-0.08903993252798598,-0.05935006905568834,0.24205345749245075,1.0669432283733142,0.3586273622625772,1.5272154994604448,2.03698232246938,1.0470764893885212,1.1994588720757668,1.113218364122476,0.677128060398024,0.32184850817983274,0.27230716418850887,1.1093426299444105,0.9055102657643538
Mbi3.30Zm0.96T03.7500_iTp0.00_ACFep00_aFep00,-0.08705727556840832,-0.057647113621512584,0.24632442856039455,1.1177274725390713,0.3627788776041875,1.54782766386309,2.0525148674632154,1.0589300861546005,1.2123718270553707,1.1260051453309476,0.6860168940185799,0.3265959617889846,0.27578416332173616,1.1216992669667487,0.9056966422945572
Mbi3.30Zm0.96T04.0000_iTp0.00_ACFep00_aFep00,-0.08491909683305503,-0.055923603871021944,0.2502706182076278,1.174760478533551,0.3672918392364086,1.5666633627142934,2.069102865139522,1.074122855643177,1.2228818056771793,1.1361497002471004,0.6933270316424545,0.3295682885739593,0.2782638837151093,1.13465423585122,0.9106473168719555
Mbi3.30Zm0.96T04.5000_iTp0.00_ACFep00_aFep00,-0.08400102850070792,-0.055172218165273824,0.26065403468938986,1.2264323437757203,0.37086252624571525,1.599072494546137,2.090706521319954,1.0943654525940094,1.2448826089366287,1.157007133069274,0.7077046037166602,0.3336398383195204,0.28294945868673066,1.1556078538924384,0.9112536961668076
Mbi3.30Zm0.96T05.0000_iTp0.00_ACFep00_aFep00,-0.08015455300327207,-0.051968742540722285,0.26929834078648046,1.3126845039063977,0.37494956889962916,1.625567765313969,2.0993847357559727,1.1153094233886267,1.258770923254244,1.1717318905431349,0.7177998897037562,0.3345025780546506,0.287701910479203,1.1733447684483735,0.9177602404385495
Mbi3.30Zm0.96T05.5000_iTp0.00_ACFep00_aFep00,-0.0724397428551834,-0.04543210322091234,0.27967971738707886,1.4530895449589627,0.3868172670092477,1.676095422945068,2.1381470360410337,1.1355788828433873,1.28572301948957,1.1937185500684917,0.7332834735167317,0.34054213374768966,0.29337388169759254,1.1961546626542456,0.9159956796608795
Mbi3.30Zm0.96T06.0000_iTp0.00_ACFep00_aFep00,-0.06840679762134647,-0.04171659523255439,0.2824867090441685,1.52070109592693,0.39599759841814675,1.6994177114689375,2.1580225738362673,1.1439788262699564,1.3050041708172595,1.2126612498533198,0.7461610458974514,0.3455950523943944,0.29677131805160584,1.2096769827661016,0.9087615986442377
Mbi3.30Zm0.96T06.5000_iTp0.00_ACFep00_aFep00,-0.06545021908078191,-0.03921251066990927,0.28634612052593295,1.5813510184235504,0.4030725448039476,1.7207989477095678,2.1740888022866414,1.1547851794376531,1.3202766143497857,1.227573859532764,0.7583537575272865,0.34880620619194463,0.30191534369142947,1.2225634429957604,0.9064779831274244
Mbi3.30Zm0.96T07.0000_iTp0.00_ACFep00_aFep00,-0.06297757367266563,-0.03724044303302556,0.2887998410458196,1.6475428577575686,0.40744386512243336,1.7357278114995627,2.1837845167774113,1.168326251014505,1.3342860534535237,1.239650186517838,0.7682512284996076,0.35139742946393415,0.304750712141103,1.2360918508251404,0.9078128920765373
Mbi3.30Zm0.96T07.5000_iTp0.00_ACFep00_aFep00,-0.060550425331859656,-0.03530040019721363,0.29392621354887816,1.7166101615719107,0.4162721970037593,1.7535199038959282,2.20207901432978,1.1861724845308257,1.3510091689729293,1.255285274709215,0.7796198678842069,0.3558836795478533,0.3082834604543394,1.2532905843131408,0.9102367442835922
Mbi3.30Zm0.96T08.0000_iTp0.00_ACFep00_aFep00,-0.05767740223124464,-0.032971974230008576,0.2997222261994502,1.7868394876006521,0.42592001572236754,1.7786336484290477,2.2272623694908935,1.2035879833275478,1.3686645064612033,1.2702663537360888,0.7909826350950686,0.35867158516392883,0.3114527200133851,1.2704910545167927,0.9121784897673029
Mbi3.30Zm0.96T08.5000_iTp0.00_ACFep00_aFep00,-0.05390614823311961,-0.029721352926530872,0.3040400334391683,1.8551770860230412,0.435653958068234,1.8070705314244346,2.254329791359952,1.2152377521022468,1.3873584453901386,1.2855127260290395,0.8030447212851611,0.3649193757282194,0.31523456259735533,1.2850352776791176,0.9093126261352944
Mbi3.30Zm0.96T09.0000_iTp0.00_ACFep00_aFep00,-0.051490400801595254,-0.027828984793115682,0.3074446245294477,1.9056696446709798,0.4429271897533193,1.8270383365748133,2.2756218791976526,1.2173381112016373,1.3984192757898954,1.2924023054134939,0.8110189095039819,0.3662568215870905,0.3164807743007972,1.2908186163382913,0.9048077506924256
Mbi3.30Zm0.96T09.5000_iTp0.00_ACFep00_aFep00,-0.050032472788719126,-0.02663577938740906,0.3113708997815382,1.9510999136525198,0.4492776722668583,1.8411256102607885,2.288647489248863,1.232804361321407,1.4097112583606273,1.3023940190288592,0.8184822436451235,0.3682226573673881,0.3192552144950681,1.304167881262524,0.9091124681620266
Mbi3.30Zm0.96T10.0000_iTp0.00_ACFep00_aFep00,-0.051152920314067485,-0.026844172321672008,0.31848948981688774,1.9605120758659638,0.4385195340197964,1.8275607502540567,2.2739640164463393,1.2409411239505774,1.404259907750985,1.2935093667967958,0.8169481569056443,0.3676642874423729,0.322602600296837,1.3054202756306836,0.919975726359025
Mbi3.30Zm0.96T10.5000_iTp0.00_ACFep00_aFep00,-0.05355185090598424,-0.02880484272004687,0.31868109166885245,1.9008908737050112,0.42733704303578224,1.8000352713332177,2.2428979338924666,1.2235445163518193,1.3857064779022352,1.282709281736834,0.8101302157460237,0.3550968950275356,0.31552525185686703,1.2884826343538713,0.9170568806094266
Mbi3.30Zm0.96T11.0000_iTp0.00_ACFep00_aFep00,-0.057366892980443764,-0.031837408941042665,0.32214969933677856,1.8640337984448605,0.42089679844384337,1.7798107048265084,2.221177394766367,1.2406765738514722,1.385006104113275,1.2839473718801748,0.8107287506696067,0.3510869046459022,0.3140034849310093,1.2973965822170594,0.929710154194173
Mbi3.30Zm0.96T11.5000_iTp0.00_ACFep00_aFep00,-0.06486838530697267,-0.038006758944137034,0.30872517678882433,1.7795749385556117,0.4138479937227779,1.75963054952457,2.2032983689108727,1.2358898736179753,1.3876776845671042,1.290567141056703,0.8139540873100454,0.35224043910596153,0.31852091930233806,1.2966926296332646,0.9229103043857213
Mbi3.30Zm0.96T12.0000_iTp0.00_ACFep00_aFep00,-0.070968985117817,-0.04325452020494633,0.3090087113182864,1.7178647747578437,0.4084817026275535,1.7407757047190613,2.1843217250316274,1.2448317628629242,1.3872287604206204,1.2921799879202023,0.8169023002784499,0.3489444849285841,0.31965920614713367,1.3014364750690859,0.9291839206196253
Mbi3.30Zm0.96T12.5000_iTp0.00_ACFep00_aFep00,-0.07567800265063113,-0.04713991830313214,0.30780386209944577,1.6837377855781277,0.40520421938029727,1.7365009438714916,2.184489421426423,1.2515819155327321,1.3929241199661235,1.2970839127708957,0.8213924429739057,0.3492721594193187,0.3224866803058404,1.3075825460096728,0.9305413963833241
Mbi3.30Zm0.96T13.0000_iTp0.00_ACFep00_aFep00,-0.07970669824916689,-0.0503551311478885,0.3064287397892355,1.6649992454346474,0.40264509809916244,1.738238295721724,2.1871364111695204,1.2563503002714387,1.4050255034539805,1.306954096810668,0.8275115299762358,0.3516103316552312,0.32507011176775436,1.3155625570917617,0.9265189901493638
Mbi3.30Zm0.96T13.5000_iTp0.00_ACFep00_aFep00,-0.07971539866190577,-0.050163171643170246,0.30679351232287094,1.6991123719946222,0.4061601072225389,1.7414414775650842,2.194327176584091,1.2633151841714259,1.4165481701956146,1.3151948827044861,0.8341902400266709,0.3569592377361429,0.32694632471536145,1.3242716078446535,0.924915088796695
Mbi3.30Zm0.96T14.0000_iTp0.00_ACFep00_aFep00,-0.07937701667572322,-0.05011214484505122,0.3082478498961165,1.7216970480804612,0.409834418788487,1.776883542905015,2.2273856310631768,1.2749152748750334,1.4353152852423494,1.3322059677518745,0.8471091735773618,0.3616621397947047,0.33472994478672363,1.3390660182152836,0.9213409100260262
Mbi3.30Zm0.66T00.0300_iTp0.00_ACFep00_aFep00,-0.13725447241960423,-0.0917999430957571,0.17082195188884877,-0.2017444511909383,0.3134987783279034,0.7625927868104697,1.4422459804413124,0.6344458652575701,0.7557773105722887,0.7510601491611322,0.4575517770816644,0.233869961466515,0.22429238234901708,0.6918538937906022,0.8420893191357371
Mbi3.30Zm0.66T00.0400_iTp0.00_ACFep00_aFep00,-0.14133465047645202,-0.09470375526375795,0.15496592671913287,-0.20040190830374677,0.2969222473489245,0.7528347870852317,1.3924790200931427,0.638915701028866,0.7495948778004664,0.7482945558321176,0.45524353704648773,0.23205590236895088,0.22551403724492602,0.6918781062610525,0.8530879338395615
Mbi3.30Zm0.66T00.0500_iTp0.00_ACFep00_aFep00,-0.142426640985168,-0.09599023958888396,0.14969306362902396,-0.2628278560590787,0.272434336835932,0.7305162555839372,1.2977804673026099,0.6388657027067133,0.7116384416182701,0.7042850099582854,0.42241469427766637,0.2132089384893227,0.20342991923801212,0.6732948786362727,0.9024014709204375
Mbi3.30Zm0.66T00.0600_iTp0.00_ACFep00_aFep00,-0.1450794624244919,-0.09851839075704436,0.14027823079029356,-0.28663233190950366,0.25190500807961647,0.7340526565529878,1.2797589604636954,0.6523452653175638,0.7259451843577509,0.7241757431132729,0.4355133475335664,0.22551381987185254,0.2228704181223853,0.6879271063439779,0.8997115384787092
Mbi3.30Zm0.66T00.0700_iTp0.00_ACFep00_aFep00,-0.14666640708052636,-0.1001031907168968,0.13775090763358716,-0.33428770713598177,0.2377368950159165,0.7302522244419108,1.2448907266762226,0.6562525946395292,0.7109138658738487,0.7019019420815844,0.41868725215319424,0.21849239189417402,0.21168852547472888,0.6818233799899712,0.9289995071462713
Mbi3.30Zm0.66T00.0800_iTp0.00_ACFep00_aFep00,-0.14726347913183926,-0.10094454798036745,0.14098043824483228,-0.36969221567987115,0.22366084939134728,0.7410604414198687,1.2429110545226025,0.6590792618959054,0.7001451439146555,0.6881779245315105,0.409205394565603,0.2126822852477549,0.1989586436428822,0.6776744703456347,0.9494609387043574
Mbi3.30Zm0.66T00.0900_iTp0.00_ACFep00_aFep00,-0.148304503493758,-0.10197902697679279,0.14694846195092956,-0.3722048857156506,0.22089958686068542,0.7526495087119877,1.2546961022692058,0.6817006649239399,0.7059435799755677,0.6927017977559745,0.41006811739315985,0.20864976438892105,0.1954375509550228,0.6918920920055714,0.9748012981383283
Mbi3.30Zm0.66T00.1000_iTp0.00_ACFep00_aFep00,-0.15025452039267964,-0.10382358640281587,0.13895406272463418,-0.38327847690274963,0.2101517928968374,0.73485911366209,1.2358218386133257,0.6771058493605865,0.6868054612624442,0.6738540794909826,0.39835880654051814,0.20143173652871885,0.19248479691000772,0.6801356830914433,0.9952612377754073
Mbi3.30Zm0.66T00.1500_iTp0.00_ACFep00_aFep00,-0.15273040994581383,-0.10612597852084986,0.13177323397856316,-0.4140522060876235,0.1943804766681855,0.7615491717293261,1.2595267944997635,0.6913894693474664,0.694045816440004,0.6802741601320875,0.40259373693369255,0.20262312698043305,0.19274663542172082,0.690789350562231,1.0061550164932769
Mbi3.30Zm0.66T00.2000_iTp0.00_ACFep00_aFep00,-0.1569214183890795,-0.10998555612327444,0.1316302481542838,-0.37896544004477645,0.1837586262273266,0.8071063376395801,1.270358666148833,0.7088440793014983,0.7011308102759417,0.6875617701012373,0.4038703584917606,0.19525571955488225,0.18733428130262764,0.7030642148615326,1.02087976751337
Mbi3.30Zm0.66T00.2500_iTp0.00_ACFep00_aFep00,-0.16394958617108493,-0.11655614465218606,0.13740891530719201,-0.4396505441931957,0.17044124625247845,0.8343355364312753,1.2831053013105278,0.7030406607444504,0.7093500828961692,0.6960131276151833,0.4037628717756857,0.19436129734979088,0.18660910827766056,0.7043270212476558,1.0005109789214468
Mbi3.30Zm0.66T00.3000_iTp0.00_ACFep00_aFep00,-0.16561605075156788,-0.11817367394763567,0.14131785844154213,-0.43670895868744836,0.1664565722820988,0.8708264974950953,1.3493351510596285,0.7024580233798963,0.7251933318039658,0.7000319617555223,0.40820550795844945,0.19274545873197133,0.18016715114289344,0.7102597614054751,0.9857501498945663
Mbi3.30Zm0.66T00.3500_iTp0.00_ACFep00_aFep00,-0.1741424020631841,-0.12569808825152795,0.15023702859908217,-0.5730481891400225,0.13395736488492646,0.8509148278752503,1.2790236215516255,0.7149511143557429,0.7121274050801613,0.6928266942654636,0.4017095119481508,0.18898837527627463,0.17233809721953336,0.7108252553954267,1.017757255825995
Mbi3.30Zm0.66T00.4000_iTp0.00_ACFep00_aFep00,-0.17615963342762309,-0.12760313060132247,0.15394459918612688,-0.5976593689277432,0.13226165347091529,0.8592542820130005,1.2925361650241576,0.7244898344695325,0.7225496580353825,0.7009130986032104,0.4056759462647757,0.18763933314143014,0.1717176365448243,0.7204795287062987,1.0179259430437988
Mbi3.30Zm0.66T00.4500_iTp0.00_ACFep00_aFep00,-0.17877002291937738,-0.1303659994527648,0.15758126739891543,-0.6132603781904631,0.1371328338163223,0.8871058977093359,1.3273260553254624,0.7495581430104216,0.7451718454669994,0.712902794325873,0.41561497149160187,0.19044400493728342,0.17214344824127303,0.7428170140067327,1.0281478362683827
Mbi3.30Zm0.66T00.5000_iTp0.00_ACFep00_aFep00,-0.17869315380205897,-0.13047589027084916,0.1642965121638849,-0.594001469001577,0.13982385358013338,0.9176126126936323,1.3601971856253954,0.7751546123144963,0.7723604543576256,0.7308827782118646,0.4250058119319548,0.19393379442776848,0.17211416822578224,0.7679168686858889,1.0313096317613568
Mbi3.30Zm0.66T00.6000_iTp0.00_ACFep00_aFep00,-0.1780472307971092,-0.1301391088004583,0.1754229876459898,-0.5377022251588122,0.1428065344879566,0.9559035874406511,1.3776110766549772,0.820371904952018,0.7996168152502847,0.7433163236474545,0.43053286459289436,0.19363982322011405,0.172330140702706,0.8019044296708157,1.0633926827679467
Mbi3.30Zm0.66T00.7000_iTp0.00_ACFep00_aFep00,-0.17664248551419623,-0.13008830478183692,0.18305896987237635,-0.49207958850112277,0.16915194804129952,1.0139927147183403,1.4469005537904747,0.8521333848339999,0.8432346128184786,0.7796255151690198,0.44184127835743786,0.20243918952992643,0.17883761187947872,0.8386724049580038,1.0501624510187786
Mbi3.30Zm0.66T00.8000_iTp0.00_ACFep00_aFep00,-0.17620819998812598,-0.13058696233129644,0.1892766198068216,-0.5131712577295161,0.19167882357333962,1.0504448468790009,1.4910408984698487,0.88415795165906,0.8735195098624224,0.8010349210205825,0.45889231160993155,0.2098932182019207,0.18639132129775052,0.8685531816802903,1.0559918929512933
Mbi3.30Zm0.66T00.9000_iTp0.00_ACFep00_aFep00,-0.16837565571035631,-0.12464148302859751,0.1969443181808089,-0.4195884636881397,0.21369044025213252,1.0883133055755754,1.5310130741242582,0.9292340065670461,0.9060873741345614,0.8352927280680055,0.4718876385262088,0.21958317844724667,0.1922314910236072,0.907495156481099,1.0672385717417054
Mbi3.30Zm0.66T01.0000_iTp0.00_ACFep00_aFep00,-0.16039460096053365,-0.11774739101846415,0.20439312456102066,-0.24775110910300802,0.21578020354358257,1.1071462129396812,1.5536011158351253,0.9579584029103634,0.9246542225459877,0.8680595190081822,0.48854068166364756,0.23842591863224025,0.20223829589829007,0.9330594719343912,1.0687243375285043
Mbi3.30Zm0.66T01.2500_iTp0.00_ACFep00_aFep00,-0.12864646893901308,-0.08963980091097819,0.22056273849249733,0.36019707647335963,0.3134859978487149,1.390711563624986,1.9789672670629765,1.1186600341899544,1.1388243216226832,1.0421874809932452,0.6205563681264409,0.3303398901027225,0.2698308111211821,1.1152076930145667,1.0258174970426313
Mbi3.30Zm0.66T01.5000_iTp0.00_ACFep00_aFep00,-0.10903443925703635,-0.07266816382292311,0.23721818734884045,0.731249824465805,0.35176753875769406,1.5387092101101094,2.0906864341031763,1.1441706180708724,1.2104557519506343,1.1123840143968902,0.6708603946115338,0.3576218498460781,0.29299086454508116,1.1634211970290886,0.9851481231268804
