,CN_1,CN_2,Ca4227,Fe4383,Ca4455,Fe4531,Fe5015,Mg_b,Fe5270,Fe5335,Fe5406,Fe5709,Fe5782,MgFe,Mgb/Fe
Mbi2.80Zm1.79T00.2500_iTp0.00_ACFep00_aFem02,-0.1571428784358691,-0.11008484027826891,0.060830092236367796,-0.6485113919383202,0.1086224307523109,0.3523373467768248,0.6908810707621527,0.3023534526723806,0.37310540648490176,0.4050684238022131,0.23827940362891836,0.09370952186649142,0.14249294769010068,0.3398759536679266,0.7770846073320773
Mbi2.80Zm1.79T00.3000_iTp0.00_ACFep00_aFem02,-0.16216140879064472,-0.1140460759149676,0.06419474555828723,-0.6695116430124072,0.09919408463148877,0.3716753421679592,0.6882508008069445,0.3211699851517697,0.3830143719776723,0.4185362001138861,0.24563842577069783,0.08902881799489198,0.1420465102237726,0.3552564042564236,0.8013717320760232
Mbi2.80Zm1.79T00.3500_iTp0.00_ACFep00_aFem02,-0.1672159140812476,-0.11908393091773502,0.0639555740993616,-0.7346315249779202,0.09575375861588126,0.3993932992123997,0.6980461671738706,0.34160627562825246,0.39804284280929064,0.430718027173512,0.25662523468967496,0.09107263069447555,0.14598779800017872,0.372960194287111,0.8243783894752199
Mbi2.80Zm1.79T00.4000_iTp0.00_ACFep00_aFem02,-0.17270084037671965,-0.12421743575213448,0.0659380203972957,-0.7833038006784117,0.09635073915332415,0.3918503984676822,0.6752857899367597,0.35304519984203103,0.39979568590330194,0.4304751077484487,0.24733426046536766,0.08975927929171479,0.14096693192144988,0.3797086911808752,0.8504338645690398
Mbi2.80Zm1.79T00.4500_iTp0.00_ACFep00_aFem02,-0.1739523441718774,-0.12566770773653718,0.07196607168625786,-0.814286564700171,0.09194623958854159,0.38618797013346523,0.6547464623172818,0.3756106675101114,0.4037067033684274,0.43644956828575454,0.23382209848605617,0.09103877116934882,0.1282683118705712,0.3938021632087652,0.8941447684978232
Mbi2.80Zm1.79T00.5000_iTp0.00_ACFep00_aFem02,-0.1767547780239924,-0.1285379643988159,0.07170693218578428,-0.867585973052335,0.08811407665047544,0.3883255457934956,0.6599256214761142,0.3679526417053863,0.40582767233634387,0.43770236699883047,0.23579777460118317,0.08783003975922084,0.12670794190389884,0.3906524158156426,0.8724114721400723
Mbi2.80Zm1.79T00.6000_iTp0.00_ACFep00_aFem02,-0.18114741607606205,-0.13290176242977447,0.07447718923861467,-0.9101629819455634,0.07750397095117614,0.40128349784105843,0.6551659741265914,0.4073276606357196,0.40581557608257385,0.4397021352587478,0.23915492616036374,0.08364384411732685,0.12265779303941612,0.41129640219748415,0.9634988248549843
Mbi2.80Zm1.79T00.7000_iTp0.00_ACFep00_aFem02,-0.1826120462247306,-0.1347955070762882,0.07907450631199488,-0.9169580153396624,0.07245582956359684,0.412399123638042,0.6678767432720628,0.4350705626021278,0.40989656705000266,0.43992628369172715,0.2399807659573934,0.07796372940188209,0.11726536306734085,0.4266053713153091,1.0239088351705203
Mbi2.80Zm1.79T00.8000_iTp0.00_ACFep00_aFem02,-0.17928606790366589,-0.13264806158504233,0.07886149837997253,-0.8763387498307705,0.07929193145690672,0.4266425873258214,0.7082574920482534,0.4382867625320241,0.42393682528926163,0.45357558161585776,0.24351462326258452,0.07130085965653765,0.11125101045129565,0.43525070424960305,0.998930064311703
Mbi2.80Zm1.79T00.9000_iTp0.00_ACFep00_aFem02,-0.17000678665568902,-0.12598269812895346,0.08069061779221212,-0.7145424676120755,0.09920526567003765,0.5023558051587254,0.8177249821687007,0.48271993744854036,0.47057390868500143,0.4882838177163373,0.26354026336429953,0.0856166382827481,0.11839166114113926,0.4791128333656804,1.0068645726206382
Mbi2.80Zm1.79T01.0000_iTp0.00_ACFep00_aFem02,-0.16292281092732772,-0.12142176257979431,0.08011053103576335,-0.5601601376344356,0.11320565172821274,0.5733009687596085,0.881546522475975,0.48075107169590137,0.5102575193762167,0.522378161634657,0.2845498723382619,0.10365609806414135,0.1226442283579518,0.4969289814173821,0.9311145848171385
Mbi2.80Zm1.79T01.2500_iTp0.00_ACFep00_aFem02,-0.15283429053951023,-0.11432067047543586,0.0761818346013133,-0.41235070734006163,0.10890000685413886,0.6038685809543755,0.8629102789367508,0.44996978949020017,0.5271714670071649,0.5483432273526615,0.2960424317536274,0.11593304531720668,0.1185651208309246,0.48977412829515404,0.8367524718163588
Mbi2.80Zm1.79T01.5000_iTp0.00_ACFep00_aFem02,-0.14960127091059167,-0.11219211764878292,0.0780408560118837,-0.35106334510375575,0.11089534278217826,0.6362132099551133,0.876390284532441,0.449776052848289,0.5512376152633484,0.5758139443765135,0.31215490727476897,0.1276413776111986,0.1210925630095797,0.5010274994241515,0.7981463651796205
Mbi2.80Zm1.79T01.7500_iTp0.00_ACFep00_aFem02,-0.14707017284347268,-0.11033046883289885,0.0764497007610023,-0.31998971594065617,0.1096685106061683,0.6377610786907932,0.8597045707973141,0.44159646911276373,0.5544766273762661,0.5832183136679809,0.3117256504375965,0.12760882136389085,0.11619130302891871,0.4984062042812948,0.7763003124676621
Mbi2.80Zm1.79T02.0000_iTp0.00_ACFep00_aFem02,-0.1430452967784212,-0.10736951107666964,0.07905664544068426,-0.26131335658652893,0.1148626982950635,0.6556274508064756,0.8764300650921558,0.44700242326777473,0.5656600754495896,0.594783903718813,0.3156202042598386,0.12956038366302922,0.11677288779323867,0.5064549166302253,0.7703989702081191
Mbi2.80Zm1.79T02.2500_iTp0.00_ACFep00_aFem02,-0.13523149411448182,-0.1011748749964423,0.07891167943192273,-0.1627873955113092,0.1293054192061016,0.6718557396310306,0.8991206105591445,0.4534271508267389,0.5772743823484224,0.6079186632510718,0.3197551779929831,0.1294987974266146,0.11706666667864267,0.5154051456355292,0.7651532423519856
Mbi2.80Zm1.79T02.5000_iTp0.00_ACFep00_aFem02,-0.128156600662503,-0.09522830344737457,0.08151620992357732,-0.07920731746072245,0.13795682567364453,0.6911353621667448,0.9138252418210336,0.4594993279586894,0.5926727439702943,0.6217026806462438,0.32431610989187654,0.13063406732131239,0.11794378127134444,0.5254214629646391,0.7567665132943299
Mbi2.80Zm1.79T02.7500_iTp0.00_ACFep00_aFem02,-0.11875487639919988,-0.08750353198722279,0.08067557163320292,0.03541857588586428,0.1481249295380318,0.7038805600249326,0.9239334608188253,0.45365914908673427,0.5996505688884372,0.6355495379276598,0.32742342825820103,0.13219081574075195,0.11824974453369697,0.5259249163526896,0.73455166751257
Mbi2.80Zm1.79T03.0000_iTp0.00_ACFep00_aFem02,-0.1168230201174737,-0.08585704952908806,0.07929246210871875,0.06219711983099356,0.1461783398570716,0.7085620974379089,0.9207016579387268,0.45002471303413233,0.6021865359197809,0.6371376946728432,0.3300187527171045,0.1333101063932641,0.11436310479689116,0.5247884439209515,0.7262420953698906
Mbi2.80Zm1.79T03.2500_iTp0.00_ACFep00_aFem02,-0.11717380638797009,-0.08621188321002031,0.0773628439143018,0.061125054984050325,0.1444987586429652,0.7053189448977585,0.913555677072727,0.4422227253235638,0.6018626363841714,0.6408506688348465,0.33428263081208454,0.1348025057377429,0.11548845225856244,0.5205621246715217,0.7117051430388054
Mbi2.80Zm1.79T03.5000_iTp0.00_ACFep00_aFem02,-0.11450669675875821,-0.08391013309097188,0.07928193650783691,0.12155073790096489,0.14280427689743347,0.7244854383473445,0.9222265756242451,0.4480982704146187,0.6150193789732101,0.6516927504467496,0.3409907276913189,0.13820652714083517,0.11799904707529177,0.52933017748952,0.7074981915896036
Mbi2.80Zm1.79T03.7500_iTp0.00_ACFep00_aFem02,-0.11271000858048609,-0.08230447781414281,0.07830854392771988,0.15866349049775313,0.1422266452767691,0.7294760773174809,0.9157462648591402,0.4495731942514067,0.6231791364630759,0.6578740237761046,0.3465080556940356,0.14084107100302404,0.11985359333355122,0.5334154520993195,0.7018806216714201
Mbi2.80Zm1.79T04.0000_iTp0.00_ACFep00_aFem02,-0.11200344476056076,-0.08201089101709441,0.07868366127030402,0.17644397099054002,0.14261375673298837,0.7344945874097167,0.9139503246831844,0.4483441921639969,0.6286835819983857,0.6648026159123641,0.35042020636955884,0.14238154210879703,0.12005509575053425,0.5351643534847664,0.693233824818798
Mbi2.80Zm1.79T04.5000_iTp0.00_ACFep00_aFem02,-0.11067102077429666,-0.08103722140041017,0.07964053262205298,0.24862956205816206,0.13863559755912286,0.7493357098491609,0.9127570857246174,0.466446615626244,0.639249217169999,0.6714615376823999,0.3560062685057099,0.14934217693171903,0.11843433569279757,0.5498933766634451,0.7117460719680616
Mbi2.80Zm1.79T05.0000_iTp0.00_ACFep00_aFem02,-0.1100747794092393,-0.08037020954383792,0.08585810367346586,0.31779890379855463,0.13434635983242998,0.7941686561945033,0.9469134948209723,0.47919394104983815,0.666201916908387,0.6929679787949361,0.36621520393479745,0.15672941507837396,0.12295496273272011,0.5681824001226988,0.7051273612882251
Mbi2.80Zm1.79T05.5000_iTp0.00_ACFep00_aFem02,-0.10686934334155768,-0.07786350464653065,0.08340728092180162,0.3832842356440648,0.13524014884223268,0.8024895338999743,0.938390399352857,0.47824945022454735,0.6764601768017475,0.7031295889045476,0.37344299968913425,0.15939476408806086,0.12449050089889528,0.5719160817143623,0.6933212497117978
Mbi2.80Zm1.79T06.0000_iTp0.00_ACFep00_aFem02,-0.10701405395808336,-0.07794681038244858,0.08758732282135542,0.41939197941672884,0.13167064780947804,0.8195447005735114,0.9431552882892063,0.4868121099585621,0.690722993736481,0.7159761214817064,0.381092263302112,0.16002262047298343,0.12709801435127466,0.5828331716108381,0.6921339534404336
Mbi2.80Zm1.79T06.5000_iTp0.00_ACFep00_aFem02,-0.10854145325157627,-0.07922923860298499,0.09113103564036001,0.4452370666486497,0.12726717528601486,0.8313344495513305,0.9476298375594844,0.5008697119133836,0.7005734758826969,0.7231936011803592,0.3876189330888693,0.1616510086943116,0.12909041172741892,0.5950364367155039,0.7035837813395385
Mbi2.80Zm1.79T07.0000_iTp0.00_ACFep00_aFem02,-0.10876888861572584,-0.07952269591003146,0.09303424528044178,0.46600523638170466,0.1259430134203695,0.8437814391351963,0.9562333662155205,0.5082821285390234,0.7109132703449609,0.7325577539323324,0.39335388653407277,0.16306657377260433,0.13090562647945245,0.6036761809368262,0.7042498532916607
Mbi2.80Zm1.79T07.5000_iTp0.00_ACFep00_aFem02,-0.10766191365960597,-0.07880059487626308,0.09335225331286201,0.49170134376164887,0.1285536131394373,0.8450900485054293,0.9546082256696495,0.5140086849469536,0.7169918371569033,0.7381952915522362,0.3979955958053044,0.16412641941091477,0.13109493168753997,0.6095832051931401,0.7064502905587381
Mbi2.80Zm1.79T08.0000_iTp0.00_ACFep00_aFem02,-0.10615783422788466,-0.07760038886058392,0.09490819973308118,0.5197749721714333,0.13101571959562638,0.8515485847840103,0.9574565910092491,0.5218863702029617,0.7246731430687791,0.7447352979748529,0.40317832056091624,0.16485850617916406,0.1313593794349862,0.6173562038858954,0.710335337167789
Mbi2.80Zm1.79T08.5000_iTp0.00_ACFep00_aFem02,-0.10535583368704352,-0.0768795505298951,0.09464200681670432,0.5482083222872358,0.1312359403148735,0.8645354650771007,0.964449727426052,0.5213249464175875,0.732835706326739,0.7515627402162756,0.40768859653842665,0.1670505941124432,0.13332558588232138,0.6203056818348583,0.7024056750149403
Mbi2.80Zm1.79T09.0000_iTp0.00_ACFep00_aFem02,-0.10613400431973849,-0.07709651264279471,0.09397632651951404,0.5387755567299715,0.12872924057264107,0.868178053085084,0.965376995668731,0.5162351722872407,0.7364569598381394,0.7538826236519239,0.4095277204642567,0.16920716104313024,0.13437286929973702,0.6186305786988672,0.6927752278823943
Mbi2.80Zm1.79T09.5000_iTp0.00_ACFep00_aFem02,-0.10647139299755493,-0.07717380215232329,0.09348570293089757,0.5331833921742039,0.12776405326200058,0.8641175438337555,0.9541705659463701,0.5133938992239314,0.7375291271038076,0.7563569123125524,0.411298335954848,0.16925860240121446,0.1362925165411048,0.6175349819827419,0.6873267246335699
Mbi2.80Zm1.79T10.0000_iTp0.00_ACFep00_aFem02,-0.10716192026164312,-0.07739697585676697,0.09194219784719933,0.5237085910952901,0.127892774751306,0.8585763815545479,0.9484264546750152,0.5163840521479192,0.7409382249420561,0.7576573804536932,0.4153307944587051,0.17009061418751803,0.13784462871708683,0.6205046852868322,0.6891573020615557
Mbi2.80Zm1.79T10.5000_iTp0.00_ACFep00_aFem02,-0.10976606754481173,-0.07950600789875224,0.0947170679935428,0.4745483799073353,0.12614794723977651,0.8452250769133336,0.9335884477671531,0.5050674275369086,0.7388685437900395,0.7565514375422667,0.4135361863082134,0.16764363049231923,0.13843530899474144,0.6129266919660571,0.6754857282125275
Mbi2.80Zm1.79T11.0000_iTp0.00_ACFep00_aFem02,-0.10913197379581424,-0.0783551140023518,0.09529102946900721,0.5037872591530732,0.12359067012884242,0.8510906308352881,0.9399162257784124,0.5033999841661078,0.7462874278462259,0.7621154786471843,0.41873583651649066,0.17005182226537088,0.1426012623882577,0.614745536549456,0.6674609045090791
Mbi2.80Zm1.79T11.5000_iTp0.00_ACFep00_aFem02,-0.10715717480572864,-0.07717660822459384,0.09159120267832714,0.5431367194551946,0.12816775705376446,0.8887181055315932,0.9797349742400304,0.5047990309773972,0.762859869552147,0.7759671656236156,0.4302250412196752,0.17034566131474504,0.14609317641746505,0.6220478735764946,0.6560828727833466
Mbi2.80Zm1.79T12.0000_iTp0.00_ACFep00_aFem02,-0.10352850614570652,-0.07392733114555866,0.09415029731788281,0.6003531392387701,0.13150936595138163,0.8900531173515233,0.9730249567443923,0.49848250216907697,0.7665334212365337,0.7795759802421114,0.4306060186236412,0.16903186933422995,0.14192868422541982,0.6196159409663304,0.6448217722398503
Mbi2.80Zm1.79T12.5000_iTp0.00_ACFep00_aFem02,-0.09822152982529925,-0.06928774134913136,0.0906230714357143,0.6390844275464984,0.138898444349579,0.9095860324637463,0.9949086146788622,0.48669486201909135,0.7751734205887139,0.7840795956058215,0.4394834180137339,0.16918052765306352,0.1420337272922346,0.6152126510956927,0.6242666930437033
Mbi2.80Zm1.79T13.0000_iTp0.00_ACFep00_aFem02,-0.09632764626775811,-0.0679126719504371,0.09095383393031381,0.6848528963280905,0.13848365235450938,0.9054931968136232,0.9842798942949171,0.4863737520563655,0.779867304825071,0.7907041325823393,0.4404167876707344,0.17028588027531022,0.14157089129664477,0.6170760056551613,0.6193589676624163
Mbi2.80Zm1.79T13.5000_iTp0.00_ACFep00_aFem02,-0.09307308876710593,-0.06527670924218783,0.0910056179409751,0.7435974018269265,0.1420389857730931,0.9179820892380689,0.9938620975410648,0.4913710081309305,0.7873065671402316,0.7992323882586536,0.4445983774366849,0.17262499334998668,0.1430377968480713,0.6232980205107402,0.6194250780402561
Mbi2.80Zm1.79T14.0000_iTp0.00_ACFep00_aFem02,-0.0888751362881074,-0.06189613934442729,0.09057854035877093,0.8032252543457299,0.14818881502405612,0.9317815559068401,1.0065764450817427,0.48919275705273507,0.7954584882003229,0.8081347673280522,0.45143186875953745,0.1734514576873376,0.14466124154187762,0.6251950505767799,0.6101207464751387
Mbi2.80Zm1.49T00.0300_iTp0.00_ACFep00_aFem02,-0.12345737170312618,-0.07993411762574074,0.17177107575466966,-0.18580001272230567,0.32393132257955076,0.3721387212633669,0.8931238531960639,0.29436492030633016,0.40242602208341977,0.43058000928677864,0.22345107847198378,0.08030033349233266,0.13264044453305823,0.34753505845542765,0.7067533948635017
Mbi2.80Zm1.49T00.0400_iTp0.00_ACFep00_aFem02,-0.12842754755704017,-0.08407870711443513,0.13020794757741427,-0.2581328794857333,0.29313690486726685,0.3288520541248155,0.8298324599660999,0.24763110461767474,0.3610195328065691,0.395438430093305,0.20360209260522105,0.07541203429277653,0.1215347698310412,0.30296230586130984,0.6547121367283474
Mbi2.80Zm1.49T00.0500_iTp0.00_ACFep00_aFem02,-0.1353179978162357,-0.09040885446253785,0.060838052950420614,-0.41019423627863405,0.25679013623503666,0.251640226223001,0.7540383641305822,0.17852840518958682,0.28364247873973875,0.3305885844660918,0.16908489202303656,0.06125564888290427,0.11005268223387449,0.23018466308874566,0.5813069897761307
Mbi2.80Zm1.49T00.0600_iTp0.00_ACFep00_aFem02,-0.1387054704135482,-0.0932124435611044,0.0599329885051409,-0.413316580419904,0.25134416831302764,0.2645399888487293,0.7484423296712708,0.17788203263520933,0.28580021167351694,0.33335020738164933,0.17505885881539548,0.058680146212995284,0.10577919634384501,0.23066652065004692,0.5746003787146272
Mbi2.80Zm1.49T00.0700_iTp0.00_ACFep00_aFem02,-0.14223049174660674,-0.09611701516125734,0.05219273371393837,-0.4526186998112477,0.23629871553170145,0.27669650842825383,0.7492664342578567,0.18769114078679644,0.29429372727683745,0.3380739391404497,0.18240747409835587,0.0660319612059806,0.11115609739344123,0.2398689842672189,0.5936139709677778
Mbi2.80Zm1.49T00.0800_iTp0.00_ACFep00_aFem02,-0.143534752972671,-0.09728481707602749,0.05141544644988046,-0.4793993643285864,0.22434910724103685,0.2885138811029021,0.7495398369902452,0.19502394239144347,0.302669994824579,0.3466902520919607,0.19109402476278514,0.06930074808334581,0.1112333871609787,0.24785418452620664,0.6006648645878974
Mbi2.80Zm1.49T00.0900_iTp0.00_ACFep00_aFem02,-0.14545466165587945,-0.09909505150108237,0.0484743143781132,-0.521610370179647,0.2071814278369434,0.3174624382058399,0.7662171477797933,0.16073964546687539,0.3334440719014609,0.35808731800086097,0.2036787307784312,0.0749852869328085,0.1074987842498275,0.23389485449663033,0.4648802579723234
Mbi2.80Zm1.49T00.1000_iTp0.00_ACFep00_aFem02,-0.14729272351336592,-0.1005561812875867,0.04642697384044627,-0.5387570753275934,0.19515236762483934,0.333041789889051,0.7781436146774965,0.15739044584137482,0.3497906446374212,0.3670961187240652,0.21339869474587955,0.07859036891316379,0.10896075435021896,0.23625483290206728,0.43909430020264306
Mbi2.80Zm1.49T00.1500_iTp0.00_ACFep00_aFem02,-0.15387127763259073,-0.10677439402857511,0.045799521582114575,-0.656796917874892,0.138260055406345,0.3636764204561975,0.749972786685479,0.15857516622288348,0.3826354377821839,0.3900353475717295,0.2271476245453182,0.08712300792555072,0.10745900488197288,0.24699198749767337,0.4104598471398135
Mbi2.80Zm1.49T00.2000_iTp0.00_ACFep00_aFem02,-0.15778207571469055,-0.11048430897335942,0.0485546125349322,-0.6633015490629295,0.12075409840565662,0.38108975441266996,0.7503473225626438,0.1902558519513506,0.39377661369664174,0.4002333563126143,0.2313571397696088,0.08881563017298649,0.10865319750807749,0.2743396915799782,0.4792278664942526
Mbi2.80Zm1.49T00.2500_iTp0.00_ACFep00_aFem02,-0.16442840413031024,-0.116925296015059,0.05435753856736226,-0.7198565075911333,0.12439747223443576,0.40086744777534017,0.7695730570565981,0.2167854146177852,0.420373337910667,0.42633416624869724,0.23520968918067997,0.09164446318081353,0.11042325441190541,0.30247748698570837,0.5120668319410161
Mbi2.80Zm1.49T00.3000_iTp0.00_ACFep00_aFem02,-0.16347933450107954,-0.11626720192949185,0.05519183092006688,-0.6852429837801021,0.12269032988661575,0.4209761829660662,0.7602734978584739,0.2360891950261971,0.4264579455688042,0.4343712253988251,0.23574922508765395,0.09421398120190681,0.10555372574767077,0.3181276791542808,0.548515786844949
Mbi2.80Zm1.49T00.3500_iTp0.00_ACFep00_aFem02,-0.16745884807345923,-0.12020039243991179,0.05832782685813217,-0.7352941349990487,0.11081288392528642,0.43338492563606207,0.7534113693521857,0.25391899599565043,0.427405818771369,0.43658688451736183,0.23394342383307376,0.09232953261442868,0.10468240123452142,0.33042276789609226,0.5877804176565951
Mbi2.80Zm1.49T00.4000_iTp0.00_ACFep00_aFem02,-0.17019531130153576,-0.1229745316772704,0.060545900019677024,-0.7641128161188192,0.10351907426541937,0.45194450621435694,0.762233371217999,0.2726614606505819,0.43299303575649994,0.44471548291997115,0.23883736611746567,0.09421110114576059,0.10632862339550761,0.34489921174072646,0.621302983504679
Mbi2.80Zm1.49T00.4500_iTp0.00_ACFep00_aFem02,-0.17041843718665883,-0.1232995463673319,0.06432568491425632,-0.7391418411656998,0.09872417966143078,0.4705502505686674,0.7827010041281085,0.2958357769208188,0.44435339109168154,0.45000506169360444,0.24546985661373244,0.09777087869517462,0.11052922138089728,0.36321313476079825,0.6615597493365267
Mbi2.80Zm1.49T00.5000_iTp0.00_ACFep00_aFem02,-0.17063792005259937,-0.12366063749117592,0.06598044683259652,-0.7183881246937911,0.09257826656237245,0.4779078322186676,0.7914563501077069,0.32379674688293186,0.44324000269093417,0.4511777951898667,0.24745705665106366,0.09750463417744755,0.11211237802990896,0.3797885408335941,0.7240391406569132
Mbi2.80Zm1.49T00.6000_iTp0.00_ACFep00_aFem02,-0.1702974970205637,-0.12362403166111903,0.07147440237413027,-0.6946874707530762,0.0862300959190836,0.4995550226252336,0.8181285679338313,0.3689095553155244,0.4544669599796859,0.462445723105985,0.2548658236288403,0.09588192813925075,0.11572301482981337,0.410464819271559,0.8046776146100177
Mbi2.80Zm1.49T00.7000_iTp0.00_ACFep00_aFem02,-0.16898149661661016,-0.12309932303075027,0.07805517631895989,-0.6721714228789757,0.08547646721977288,0.5208416657734392,0.8418378958349881,0.40671584836120134,0.46604693871189895,0.47237902988723146,0.25542571501100664,0.09243798272243137,0.11493578913896073,0.4361992404486143,0.8668043340026944
Mbi2.80Zm1.49T00.8000_iTp0.00_ACFep00_aFem02,-0.1611153421424572,-0.11724509251195829,0.0811062622067454,-0.5725196074355453,0.09838954743120368,0.5441369602248385,0.8896058144700504,0.4363669151851048,0.4769400107598204,0.48837234254608186,0.25590871678839133,0.08706562625812972,0.11103927368717488,0.4577310070368815,0.9040947496231253
Mbi2.80Zm1.49T00.9000_iTp0.00_ACFep00_aFem02,-0.16438531241279777,-0.12135217582257518,0.08677751147192889,-0.5755169339666137,0.1034999219143511,0.5908056542610932,0.9425424274558765,0.4577913009102358,0.5049466019757538,0.5050529639590426,0.26707576311433073,0.10230629498811455,0.1134215392039281,0.4808053612992253,0.906517817136943
Mbi2.80Zm1.49T01.0000_iTp0.00_ACFep00_aFem02,-0.16076073315075917,-0.11931282330123938,0.08644809974339171,-0.47537408261973946,0.11792780453259812,0.6745558553209372,1.0659844141232506,0.48336549151773134,0.5653723208464501,0.5512863853074425,0.3016037891151434,0.12918303331308822,0.12479026338422597,0.5209367008696747,0.8657354102088849
Mbi2.80Zm1.49T01.2500_iTp0.00_ACFep00_aFem02,-0.16134291761092828,-0.12094937049319236,0.08140511665223925,-0.40840211925094716,0.11221399699752525,0.7530862194953004,1.089236825714964,0.45927648390339754,0.6175832203055984,0.6016681236597154,0.3295463594039067,0.16207187037898166,0.12544528576516567,0.5306550759615057,0.7533745788784029
Mbi2.80Zm1.49T01.5000_iTp0.00_ACFep00_aFem02,-0.15491515217799817,-0.11611175824576615,0.07394227306412436,-0.31266471658164063,0.13506459015878425,0.8008696099429004,1.1406491518519275,0.44266910384354274,0.662552096090091,0.6422015658787045,0.35323042515584624,0.1790958338353255,0.13081582786355525,0.5392299586946788,0.6785481685111064
Mbi2.80Zm1.49T01.7500_iTp0.00_ACFep00_aFem02,-0.15188184501702473,-0.11384831060927739,0.07402839437341062,-0.2783267916903557,0.1388414167375937,0.7998834486527514,1.1227366000204217,0.440291375587329,0.6637386494077849,0.6465471517819917,0.3548217853380884,0.1770957064464952,0.12977890321957267,0.5386269654404343,0.6720539521797946
Mbi2.80Zm1.49T02.0000_iTp0.00_ACFep00_aFem02,-0.14760472668145302,-0.11047130248009991,0.07187901807996736,-0.22449129399524148,0.14958458359637822,0.8088893444525332,1.1369353883072741,0.4435707270192237,0.6740446374525842,0.6583601133193281,0.3598301354410141,0.179452936789772,0.12949403980457597,0.5450123439536805,0.6658197920147709
Mbi2.80Zm1.49T02.2500_iTp0.00_ACFep00_aFem02,-0.14173499506016238,-0.10550155463342609,0.07047860913350595,-0.14184640533574366,0.158060346252459,0.8291932749988212,1.1602897280055862,0.44456889035681446,0.6881414225706193,0.6733199438100823,0.36885861962875643,0.1834499344748868,0.13223422333820128,0.5514356730374764,0.653076027472822
